id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
125,nissan sentra,2015,petrol,48534,1562978,chennai,14133,convertible,automatic,mid,False,delhi,West Bengal,True,DL02,dealer,nissan,sentra,available,4,2491865,2580912.98,average,2020-01-06 04:00:00,True,25064,93843,False,True
126,hyundai elantra,2013,electric,10310,789289,delhi,31881,SUV,manual,premium,True,delhi,Maharashtra,True,KA03,owner,bmw,sentra,sold,1,1826824,1992877.7,average,2020-01-06 05:00:00,True,48690,218289,False,True
127,toyota corolla,2011,electric,123641,1974726,mumbai,27750,sedan,manual,mid,True,chennai,Maharashtra,False,KA03,owner,bmw,elantra,sold,3,1343553,419819.03,average,2020-01-06 06:00:00,True,75138,142582,True,False
128,nissan sentra,2007,hybrid,142517,1576714,bangalore,94064,sedan,manual,base,True,delhi,Karnataka,False,DL02,auction,nissan,corolla,available,4,1135012,305998.34,good,2020-01-06 07:00:00,True,64715,160795,True,False
129,hyundai elantra,2007,diesel,176422,466041,mumbai,65784,hatchback,automatic,base,True,delhi,Karnataka,False,DL02,owner,ford,corolla,sold,3,2127140,3131509.16,poor,2020-01-06 08:00:00,True,56564,263795,True,False
130,ford focus,2005,petrol,149568,856803,bangalore,36553,sedan,automatic,premium,True,mumbai,West Bengal,False,KA03,dealer,bmw,corolla,sold,1,1094135,1451417.83,excellent,2020-01-06 09:00:00,False,61487,216237,False,True
131,hyundai elantra,2008,electric,83233,2232857,chennai,7985,coupe,manual,top,True,chennai,Karnataka,True,TS06,auction,audi,focus,sold,4,1062088,2468742.4,poor,2020-01-06 10:00:00,False,58382,240376,False,True
132,ford focus,2011,petrol,66226,1524639,kolkata,28516,sedan,automatic,top,True,chennai,West Bengal,False,WB05,dealer,toyota,elantra,available,3,1567924,1518844.94,good,2020-01-06 11:00:00,False,32484,165843,False,False
133,honda civic,2014,petrol,162695,2081108,pune,92025,SUV,automatic,base,False,hyderabad,West Bengal,False,DL02,owner,honda,elantra,sold,3,674394,3012683.71,great,2020-01-06 12:00:00,True,25794,25203,False,False
134,toyota corolla,2013,hybrid,131524,1084259,pune,26996,convertible,manual,base,True,delhi,West Bengal,True,MH01,auction,audi,elantra,sold,1,1200952,3389348.3,poor,2020-01-06 13:00:00,True,25644,275820,True,False
135,honda civic,2013,petrol,144772,2808659,chennai,93124,convertible,manual,premium,False,kolkata,Karnataka,True,MH01,dealer,honda,corolla,sold,2,684184,385088.13,excellent,2020-01-06 14:00:00,False,48414,57810,True,True
136,hyundai elantra,2019,hybrid,140813,882899,bangalore,18698,convertible,automatic,top,True,chennai,Delhi,False,TS06,owner,nissan,3-series,sold,2,1112320,698156.85,excellent,2020-01-06 15:00:00,True,28243,225371,False,True
137,hyundai elantra,2016,petrol,47568,255238,chennai,23730,coupe,manual,base,True,hyderabad,Tamil Nadu,False,DL02,owner,hyundai,civic,available,4,110737,4480246.76,poor,2020-01-06 16:00:00,True,36893,81916,False,False
138,honda civic,2005,diesel,189493,2888966,hyderabad,94184,coupe,manual,base,False,kolkata,Karnataka,False,TS06,owner,ford,civic,available,1,952750,2117245.14,average,2020-01-06 17:00:00,True,39090,183601,True,True
139,nissan sentra,2009,diesel,129687,302138,pune,81092,coupe,manual,top,False,bangalore,Karnataka,False,WB05,auction,bmw,elantra,available,2,1993925,4257343.14,great,2020-01-06 18:00:00,True,10988,103698,False,True
140,honda civic,2020,petrol,25775,222523,hyderabad,10565,hatchback,automatic,top,True,chennai,Delhi,True,TS06,auction,audi,elantra,sold,3,1544060,2320521.89,good,2020-01-06 19:00:00,False,38795,120356,False,True
141,hyundai elantra,2010,electric,143242,1684490,mumbai,35570,SUV,automatic,top,False,bangalore,Tamil Nadu,False,WB05,owner,bmw,civic,available,2,2262541,1347133.51,excellent,2020-01-06 20:00:00,True,9436,143224,True,True
142,honda civic,2013,petrol,113808,2002818,mumbai,98453,SUV,automatic,base,False,kolkata,Telangana,False,TN04,dealer,ford,3-series,sold,4,1265932,3437256.25,great,2020-01-06 21:00:00,False,68981,115369,False,True
143,ford focus,2015,hybrid,52358,2136609,bangalore,61381,hatchback,manual,premium,True,chennai,Karnataka,False,WB05,owner,ford,focus,sold,3,2222825,1227292.59,great,2020-01-06 22:00:00,False,27840,187000,True,False
144,honda civic,2020,hybrid,56031,624745,mumbai,21681,sedan,manual,premium,False,hyderabad,West Bengal,True,KA03,owner,toyota,focus,available,3,567617,1127229.86,excellent,2020-01-06 23:00:00,True,64323,38256,False,True
145,nissan sentra,2011,diesel,111566,647867,bangalore,27553,hatchback,automatic,mid,True,hyderabad,Maharashtra,True,TN04,auction,toyota,corolla,available,2,2129233,279949.77,poor,2020-01-07 00:00:00,True,46475,282522,False,False
146,nissan sentra,2018,petrol,126102,2323128,chennai,42612,convertible,automatic,mid,True,delhi,West Bengal,True,TN04,owner,bmw,elantra,available,3,1795440,2826721.33,good,2020-01-07 01:00:00,True,18817,88333,False,True
147,toyota corolla,2023,petrol,80364,569509,pune,50162,sedan,automatic,premium,True,bangalore,Telangana,True,KA03,owner,ford,focus,available,4,2427456,4656311.15,excellent,2020-01-07 02:00:00,True,62595,204555,False,False
148,honda civic,2018,petrol,58480,391135,pune,50341,sedan,automatic,top,False,delhi,Karnataka,False,MH01,owner,honda,a4,available,2,1298031,4683409.28,great,2020-01-07 03:00:00,False,17030,98184,True,False
149,hyundai elantra,2008,diesel,9622,1607225,pune,20569,coupe,manual,top,True,chennai,Delhi,False,TN04,dealer,hyundai,a4,sold,3,751811,3990887.69,good,2020-01-07 04:00:00,False,72270,290193,True,True
150,nissan sentra,2010,diesel,154069,2684824,hyderabad,56033,SUV,automatic,top,True,chennai,Maharashtra,True,TS06,owner,bmw,sentra,available,4,1312599,1431341.05,average,2020-01-07 05:00:00,False,40664,177912,False,True
151,nissan sentra,2016,diesel,198869,2700469,mumbai,1894,hatchback,manual,base,True,mumbai,West Bengal,False,KA03,dealer,ford,elantra,available,4,1307467,1709058.48,good,2020-01-07 06:00:00,True,46452,77064,False,True
152,honda civic,2008,petrol,111781,381056,hyderabad,41974,hatchback,automatic,mid,True,delhi,Tamil Nadu,False,TS06,dealer,ford,3-series,available,3,2229284,4759900.1,great,2020-01-07 07:00:00,False,76097,207406,True,False
153,ford focus,2023,electric,130961,892205,bangalore,43083,SUV,manual,base,False,chennai,Karnataka,True,WB05,owner,nissan,a4,sold,2,1320753,4271890.49,excellent,2020-01-07 08:00:00,True,14006,249979,False,True
154,hyundai elantra,2011,petrol,9896,801801,mumbai,87680,convertible,automatic,premium,True,mumbai,Telangana,False,TS06,owner,nissan,3-series,available,4,1588817,3063949.97,great,2020-01-07 09:00:00,False,70696,226737,True,False
155,hyundai elantra,2014,diesel,36022,2186293,chennai,89035,hatchback,manual,premium,True,kolkata,Tamil Nadu,False,DL02,auction,audi,civic,available,1,2155593,4866034.96,great,2020-01-07 10:00:00,True,48977,163730,False,False
156,ford focus,2022,hybrid,185573,2648790,delhi,68568,SUV,manual,top,True,bangalore,West Bengal,True,WB05,dealer,bmw,elantra,available,4,1958977,1940824.39,excellent,2020-01-07 11:00:00,True,23653,241893,True,True
157,nissan sentra,2022,diesel,40135,1392581,hyderabad,42826,coupe,automatic,mid,False,chennai,West Bengal,True,TN04,auction,bmw,sentra,sold,1,689670,4965337.08,good,2020-01-07 12:00:00,False,28642,162013,True,False
158,ford focus,2015,petrol,35363,1489393,mumbai,98356,SUV,automatic,top,False,mumbai,Maharashtra,True,DL02,owner,bmw,civic,available,2,2337458,523887.16,good,2020-01-07 13:00:00,True,25918,97006,True,True
159,nissan sentra,2016,electric,133947,442703,mumbai,51965,SUV,manual,base,False,pune,Tamil Nadu,True,WB05,owner,toyota,civic,sold,2,395182,4167582.15,average,2020-01-07 14:00:00,True,23055,285415,True,True
160,nissan sentra,2023,hybrid,27426,2019389,kolkata,55905,hatchback,automatic,top,True,hyderabad,West Bengal,False,TS06,auction,hyundai,3-series,sold,4,474103,3350580.85,average,2020-01-07 15:00:00,False,55330,232528,False,False
161,nissan sentra,2016,diesel,103070,2127988,chennai,47653,sedan,automatic,mid,True,kolkata,Delhi,True,WB05,owner,audi,corolla,available,2,1215059,1063291.75,great,2020-01-07 16:00:00,False,33633,52848,False,True
162,ford focus,2009,hybrid,99141,1092913,pune,20816,sedan,automatic,premium,True,mumbai,Delhi,False,DL02,dealer,toyota,focus,available,4,94079,1159696.03,poor,2020-01-07 17:00:00,False,54791,112231,True,True
163,nissan sentra,2012,electric,170580,272891,delhi,97628,SUV,manual,top,False,chennai,Karnataka,True,TN04,owner,nissan,3-series,available,3,176997,3939879.7,good,2020-01-07 18:00:00,True,76623,58182,False,True
164,ford focus,2014,hybrid,122485,1974150,delhi,79466,hatchback,automatic,top,False,mumbai,Maharashtra,True,KA03,owner,hyundai,focus,sold,3,2058042,3819261.97,average,2020-01-07 19:00:00,True,4269,179349,False,True
165,honda civic,2013,petrol,18800,1936833,chennai,2256,sedan,automatic,premium,True,mumbai,Delhi,False,TN04,dealer,hyundai,civic,sold,2,2148556,4095352.14,poor,2020-01-07 20:00:00,False,46291,44465,False,True
166,nissan sentra,2021,hybrid,68867,2193310,hyderabad,86872,SUV,manual,premium,False,kolkata,Delhi,False,WB05,owner,audi,focus,available,2,887975,3897631.39,average,2020-01-07 21:00:00,False,49469,76205,True,False
167,ford focus,2014,diesel,171532,1405365,kolkata,61757,hatchback,automatic,base,False,chennai,Telangana,True,TS06,auction,toyota,focus,sold,2,1995151,3708036.88,average,2020-01-07 22:00:00,True,22866,248121,False,True
168,toyota corolla,2013,electric,97143,1609588,kolkata,99706,hatchback,manual,mid,False,kolkata,West Bengal,False,KA03,auction,ford,elantra,sold,2,1028866,4183155.63,average,2020-01-07 23:00:00,True,58635,54351,False,False
169,honda civic,2006,diesel,117424,1003741,delhi,71997,sedan,manual,base,False,pune,West Bengal,False,TN04,auction,toyota,civic,sold,1,271271,2473526.33,average,2020-01-08 00:00:00,True,77635,226314,True,True
170,ford focus,2010,hybrid,32346,665465,kolkata,60054,convertible,manual,mid,True,pune,Karnataka,True,KA03,auction,audi,corolla,sold,1,956911,1686906.35,excellent,2020-01-08 01:00:00,False,62628,198740,False,True
171,nissan sentra,2018,petrol,98406,1978505,delhi,34639,SUV,automatic,base,False,chennai,Delhi,False,TS06,auction,bmw,focus,sold,1,1566679,445854.83,excellent,2020-01-08 02:00:00,True,64508,298021,True,False
172,hyundai elantra,2012,electric,174852,1772505,chennai,62506,coupe,automatic,top,False,hyderabad,Karnataka,True,MH01,dealer,bmw,a4,available,4,193391,649649.15,average,2020-01-08 03:00:00,True,77245,104116,False,True
173,honda civic,2007,petrol,185091,1138488,kolkata,22678,hatchback,automatic,mid,True,mumbai,Maharashtra,False,WB05,dealer,hyundai,3-series,available,3,171274,2629624.04,poor,2020-01-08 04:00:00,False,12891,60732,False,True
174,nissan sentra,2011,electric,39015,1002398,bangalore,79934,sedan,manual,base,False,kolkata,Telangana,True,TS06,auction,ford,3-series,sold,2,915857,4927838.69,average,2020-01-08 05:00:00,False,18410,163992,True,False
175,hyundai elantra,2005,petrol,82549,557818,delhi,7529,coupe,manual,premium,True,bangalore,Delhi,True,WB05,dealer,bmw,focus,available,4,562578,3798566.52,poor,2020-01-08 06:00:00,False,35911,147539,False,True
176,hyundai elantra,2022,hybrid,50727,326675,pune,68729,convertible,automatic,premium,True,kolkata,Maharashtra,False,KA03,owner,nissan,elantra,sold,2,1488547,3409395.76,average,2020-01-08 07:00:00,False,61087,115136,False,False
177,honda civic,2021,petrol,90853,1181829,delhi,69057,hatchback,manual,top,True,delhi,West Bengal,True,MH01,auction,audi,sentra,available,2,2173936,3363825.61,average,2020-01-08 08:00:00,True,4521,283228,False,True
178,honda civic,2019,electric,176958,2912257,chennai,57916,hatchback,manual,mid,False,delhi,Delhi,True,TN04,owner,hyundai,civic,sold,3,1787557,4323267.19,poor,2020-01-08 09:00:00,False,71848,227827,False,False
179,honda civic,2012,hybrid,172024,2997548,delhi,32610,SUV,automatic,base,True,mumbai,Delhi,False,TN04,auction,toyota,corolla,available,2,2228758,897182.0,poor,2020-01-08 10:00:00,True,28317,266293,False,True
180,toyota corolla,2006,petrol,194451,1750612,mumbai,89865,convertible,automatic,base,False,hyderabad,Tamil Nadu,True,TS06,auction,audi,a4,sold,4,260408,1462420.08,poor,2020-01-08 11:00:00,False,64481,156799,True,False
181,nissan sentra,2009,electric,160312,1539379,hyderabad,2744,sedan,automatic,premium,True,mumbai,Telangana,False,KA03,dealer,toyota,elantra,available,3,2021615,4860787.08,excellent,2020-01-08 12:00:00,False,12603,81125,False,False
182,toyota corolla,2020,petrol,151117,1262016,mumbai,76376,SUV,automatic,mid,True,chennai,West Bengal,True,DL02,auction,ford,3-series,sold,3,2465924,3798464.48,great,2020-01-08 13:00:00,True,71686,177287,True,False
183,hyundai elantra,2007,petrol,28627,1997744,delhi,75402,SUV,manual,mid,False,kolkata,Delhi,True,WB05,owner,nissan,elantra,available,1,1346935,870434.29,great,2020-01-08 14:00:00,False,62180,190081,True,True
184,toyota corolla,2010,petrol,160306,726518,mumbai,11633,sedan,automatic,top,True,bangalore,Tamil Nadu,False,DL02,owner,hyundai,elantra,sold,3,650473,1452239.17,good,2020-01-08 15:00:00,False,67540,275839,False,False
185,nissan sentra,2019,petrol,77134,2716040,chennai,58904,convertible,automatic,mid,False,pune,Delhi,False,WB05,owner,nissan,corolla,sold,2,2396640,2643945.5,poor,2020-01-08 16:00:00,True,23446,247593,False,False
186,toyota corolla,2011,petrol,69250,2097165,bangalore,34197,hatchback,manual,base,False,pune,Maharashtra,False,WB05,dealer,toyota,3-series,sold,3,753034,1329683.16,excellent,2020-01-08 17:00:00,False,28250,59527,False,False
187,hyundai elantra,2013,hybrid,124720,374409,chennai,20736,SUV,manual,premium,False,hyderabad,West Bengal,True,KA03,dealer,honda,corolla,available,1,1402072,956098.43,great,2020-01-08 18:00:00,True,67635,129911,False,False
188,toyota corolla,2008,diesel,156929,1554025,bangalore,47693,hatchback,automatic,top,False,hyderabad,Tamil Nadu,True,TN04,auction,honda,3-series,available,4,245418,1700088.13,average,2020-01-08 19:00:00,False,14320,78261,False,True
189,honda civic,2022,petrol,147023,284281,bangalore,58303,hatchback,automatic,base,False,bangalore,Telangana,False,WB05,auction,toyota,a4,available,1,1483680,4171099.25,good,2020-01-08 20:00:00,False,41301,262197,False,False
190,nissan sentra,2012,electric,95821,1586296,delhi,65005,sedan,automatic,base,True,hyderabad,Telangana,False,MH01,dealer,honda,3-series,available,1,1447965,2082539.5,poor,2020-01-08 21:00:00,False,7660,104334,False,True
191,toyota corolla,2012,diesel,136474,1372053,delhi,37896,SUV,manual,base,True,chennai,Maharashtra,True,MH01,auction,toyota,sentra,sold,2,1990256,1743768.77,average,2020-01-08 22:00:00,False,54396,265673,True,True
192,nissan sentra,2019,hybrid,130093,1954148,pune,24709,SUV,manual,mid,True,mumbai,Karnataka,True,DL02,dealer,hyundai,a4,sold,1,169367,2841062.73,good,2020-01-08 23:00:00,True,44918,270110,True,False
193,nissan sentra,2017,hybrid,130913,1014405,chennai,753,coupe,manual,base,False,delhi,Telangana,False,WB05,auction,hyundai,a4,available,1,1020766,1038246.81,average,2020-01-09 00:00:00,False,27552,209911,False,True
194,toyota corolla,2016,diesel,198597,2968213,bangalore,69681,SUV,automatic,premium,False,pune,Maharashtra,True,WB05,owner,audi,civic,sold,4,2498374,1812076.0,great,2020-01-09 01:00:00,True,13251,258781,True,False
195,hyundai elantra,2006,petrol,169710,1511092,kolkata,49677,sedan,manual,top,False,delhi,Telangana,False,DL02,dealer,audi,civic,sold,4,2494564,2809788.19,great,2020-01-09 02:00:00,True,14264,89898,False,False
196,hyundai elantra,2019,diesel,70639,1490573,hyderabad,34008,coupe,manual,mid,False,pune,Tamil Nadu,False,TS06,dealer,audi,corolla,available,2,702163,2069624.72,average,2020-01-09 03:00:00,False,57359,259192,True,True
197,hyundai elantra,2007,hybrid,197509,343720,bangalore,1688,SUV,manual,premium,False,mumbai,Karnataka,False,DL02,auction,nissan,civic,sold,1,1597936,2789090.99,average,2020-01-09 04:00:00,False,46881,126146,False,False
198,toyota corolla,2011,electric,178532,833916,chennai,89271,convertible,automatic,premium,True,chennai,Tamil Nadu,True,MH01,dealer,hyundai,focus,sold,3,455276,4249619.38,great,2020-01-09 05:00:00,True,4327,127694,True,True
199,ford focus,2013,hybrid,154228,2883652,kolkata,81173,SUV,manual,mid,False,bangalore,Karnataka,False,TN04,owner,ford,sentra,sold,4,908127,3215147.68,good,2020-01-09 06:00:00,True,10129,51714,True,False
200,ford focus,2020,diesel,89455,279987,chennai,46044,convertible,manual,premium,True,pune,West Bengal,False,TN04,owner,bmw,corolla,available,2,1830563,3482291.91,good,2020-01-09 07:00:00,False,57021,181922,True,False
201,honda civic,2009,petrol,136298,1252312,chennai,9401,sedan,manual,mid,False,bangalore,Maharashtra,True,MH01,auction,ford,3-series,available,3,895364,3462329.37,great,2020-01-09 08:00:00,False,25139,275919,False,False
202,hyundai elantra,2021,electric,45248,126909,kolkata,46428,SUV,manual,base,True,bangalore,West Bengal,False,KA03,owner,ford,a4,sold,4,1192222,4703316.58,poor,2020-01-09 09:00:00,True,69661,210326,True,True
203,nissan sentra,2005,petrol,27984,2127843,mumbai,9916,convertible,automatic,top,True,delhi,Maharashtra,False,TN04,owner,toyota,sentra,available,2,737068,3986352.91,good,2020-01-09 10:00:00,True,57735,192792,True,False
204,honda civic,2015,diesel,193535,836967,hyderabad,81817,convertible,automatic,base,False,delhi,Telangana,False,WB05,dealer,nissan,civic,sold,2,1659404,2781709.15,good,2020-01-09 11:00:00,True,46438,152552,True,True
205,toyota corolla,2009,diesel,189083,1626464,bangalore,73882,sedan,automatic,premium,True,mumbai,West Bengal,True,MH01,auction,bmw,sentra,sold,4,1328318,1425492.92,excellent,2020-01-09 12:00:00,True,69251,176684,True,False
206,honda civic,2016,diesel,145380,2184312,delhi,43148,convertible,manual,base,False,mumbai,Karnataka,False,TN04,auction,audi,a4,sold,4,183023,1513713.21,poor,2020-01-09 13:00:00,True,79835,167073,False,True
207,nissan sentra,2023,petrol,163715,1735686,hyderabad,10757,SUV,manual,base,False,chennai,Tamil Nadu,True,MH01,owner,bmw,a4,available,4,367226,1952899.56,average,2020-01-09 14:00:00,True,30954,152735,False,True
208,honda civic,2009,hybrid,71285,1949733,chennai,42258,convertible,automatic,base,True,hyderabad,West Bengal,True,DL02,dealer,ford,civic,available,1,388784,648807.48,great,2020-01-09 15:00:00,False,61612,108428,True,False
